"","Codi.districte","Codi.barri","Codi.carrer","Num.postal.caption","Descripció.dia.setmana","NK.Any","Nom.mes","Dia.de.mes","Hora.de.dia","Descripció.causa.vianant","Desc..Tipus.vehicle.implicat","Descripció.sexe","Descripció.tipus.persona","Edat","Descripció.victimització","Coordenada.UTM..Y.","Coordenada.UTM..X."
"662",2,6,289105,"0477 0477","Divendres",2015,"Juliol",31,10,"No és causa del  vianant","Motocicleta","Home","Conductor",44,"Ferit lleu",4584498.46,431193.91
"664",2,6,161407,"0126 0126","Dilluns",2015,"Desembre",14,11,"No és causa del  vianant","Motocicleta","Home","Conductor",52,"Ferit lleu",4584594.42,430943.05
"665",2,6,161407,"0126 0126","Divendres",2015,"Febrer",27,11,"No és causa del  vianant","Motocicleta","Home","Conductor",54,"Ferit lleu",4584594.42,430943.05
"666",2,6,268003,"0419 0425","Dimecres",2015,"Agost",5,7,"No és causa del  vianant","Turismo","Home","Conductor",32,"Ferit lleu",4584123.92,431005.28
"668",2,6,191204,"0374 0374","Diumenge",2015,"Desembre",20,12,"No és causa del  vianant","Taxi","Home","Conductor",56,"Ferit lleu",4583849.52,430946.47
"672",2,6,178308,"0318 0318","Dijous",2015,"Febrer",26,9,"No és causa del  vianant","Motocicleta","Home","Conductor",46,"Ferit lleu",4584421.13,431062.25
"673",2,6,90502,"0514 0514","Divendres",2015,"Febrer",13,9,"No és causa del  vianant","Bicicleta","Home","Vianant",11,"Ferit lleu",4584289.42,430819.8
"674",2,6,292201,"0000 0000","Dijous",2015,"Juny",18,8,"No és causa del  vianant","Motocicleta","Home","Conductor",58,"Ferit lleu",4584067.88,430947.73
"675",2,6,197302,"0273 0273","Diumenge",2015,"Gener",11,1,"No és causa del  vianant","Motocicleta","Home","Conductor",43,"Ferit lleu",4584300.34,430971.17
"676",2,6,178308,"0247 0247","Dilluns",2015,"Desembre",21,6,"Desobeir el senyal del semàfor","Motocicleta","Home","Conductor",51,"Ferit lleu",4584101.59,431343.46
"677",2,6,191204,"0424 0432","Diumenge",2015,"Setembre",6,11,"No és causa del  vianant","Motocicleta","Home","Conductor",18,"Ferit lleu",4584132.47,431236.98
"680",2,6,18505,"0423 0423","Dimarts",2015,"Agost",18,8,"No és causa del  vianant","Motocicleta","Home","Conductor",32,"Ferit lleu",4583850.43,431299.01
"681",2,6,18505,"0425 0425","Dijous",2015,"Juny",18,8,"No és causa del  vianant","Motocicleta","Home","Conductor",48,"Ferit lleu",4583856.62,431305.37
"683",2,6,76807,"0274 0276","Dissabte",2015,"Octubre",3,1,"No és causa del  vianant","Motocicleta","Home","Conductor",24,"Ferit lleu",4583835.55,431242.37
"684",2,6,178308,"0356 0356","Dijous",2015,"Juliol",2,12,"No és causa del  vianant","Turismo","Home","Vianant",33,"Ferit lleu",4584618.26,430867.32
"685",2,6,238400,"0268 0268","Dimecres",2015,"Març",18,9,"No és causa del  vianant","Motocicleta","Home","Conductor",44,"Ferit lleu",4584454.33,431210.58
"686",2,6,268003,"0485 0485","Divendres",2015,"Setembre",4,4,"No és causa del  vianant","Motocicleta","Home","Conductor",43,"Ferit lleu",4584412.46,431300.96
"688",2,6,142300,"0024 0024","Dimarts",2015,"Desembre",29,12,"No és causa del  vianant","Motocicleta","Home","Conductor",37,"Ferit lleu",4584383.87,431112.75
"689",2,6,142300,"0024 0024","Dimarts",2015,"Desembre",22,6,"No és causa del  vianant","Motocicleta","Home","Conductor",40,"Ferit lleu",4584383.87,431112.75
"690",2,6,142300,"0024 0024","Dilluns",2015,"Agost",31,11,"No és causa del  vianant","Ciclomotor","Home","Conductor",23,"Ferit lleu",4584383.87,431112.75
"691",2,6,178308,"0298 0298","Dimecres",2015,"Juliol",8,9,"No és causa del  vianant","Motocicleta","Home","Conductor",25,"Ferit lleu",4584323.04,431157.96
"693",2,6,297001,"0224 0224","Dijous",2015,"Maig",14,5,"No és causa del  vianant","Motocicleta","Home","Passatger",19,"Ferit lleu",4584956.4,431121.89
"695",2,6,350308,"0393 0393","Dissabte",2015,"Maig",9,10,"No és causa del  vianant","Ciclomotor","Home","Conductor",17,"Ferit lleu",4583828.84,431086.06
"697",2,5,9209,"0131 0133","Dimarts",2015,"Novembre",10,3,"No és causa del  vianant","Taxi","Home","Conductor",50,"Ferit lleu",4583353.98,431984.84
"699",2,5,18505,"0426 0428","Dimecres",2015,"Juny",3,7,"No és causa del  vianant","Bicicleta","Home","Conductor",24,"Ferit lleu",4583722.07,431206.25
"700",2,5,178308,"0131 0131","Dijous",2015,"Juny",11,12,"No és causa del  vianant","Turismo","Home","Passatger",74,"Ferit lleu",4583431.38,431995.64
"701",2,5,76807,"0239 0239","Divendres",2015,"Desembre",18,10,"No és causa del  vianant","Motocicleta","Home","Conductor",25,"Ferit lleu",4583745.42,431300.05
"702",2,5,89004,"0489 0491","Divendres",2015,"Setembre",18,5,"No és causa del  vianant","Motocicleta","Home","Passatger",9,"Ferit lleu",4583677.67,431314.74
"703",2,5,325005,"0226 0228","Divendres",2015,"Octubre",16,4,"No és causa del  vianant","Motocicleta","Home","Conductor",21,"Ferit lleu",4583547.02,431337.76
"705",2,5,169409,"0826 0826","Dissabte",2015,"Febrer",7,1,"No és causa del  vianant","Turismo","Home","Conductor",62,"Ferit lleu",4583827.86,431925.52
"707",2,5,100800,"0455 0457","Dijous",2015,"Juliol",2,12,"No és causa del  vianant","Motocicleta","Home","Conductor",26,"Ferit lleu",4583745.48,431578.21
"708",3,11,178400,"0057 0057","Divendres",2015,"Setembre",4,1,"Creuar per fora pas de vianants","Turismo","Home","Vianant",12,"Ferit lleu",4580441.37,429565.07
"709",2,5,28305,"0095 0095","Diumenge",2015,"Desembre",13,11,"No és causa del  vianant","Taxi","Home","Conductor",39,"Ferit lleu",4583142.7,431577.34
"711",2,5,100800,"0456 0458","Dimarts",2015,"Agost",18,1,"No és causa del  vianant","Motocicleta","Home","Conductor",34,"Ferit lleu",4583823.1,431689.86
"713",2,5,169409,"0712 0714","Divendres",2015,"Octubre",23,4,"Desobeir el senyal del semàfor","Taxi","Home","Vianant",12,"Ferit lleu",4583230.19,431314.13
"715",2,5,178308,"0190B0190B","Divendres",2015,"Juliol",17,10,"No és causa del  vianant","Motocicleta","Home","Conductor",31,"Ferit lleu",4583745.03,431720.66
"716",3,11,149503,"0014 0018","Dijous",2015,"Octubre",15,6,"No és causa del  vianant","Turismo","Home","Conductor",29,"Ferit greu",4580680.11,429566.62
"717",2,5,335100,"0038 0039","Diumenge",2015,"Juliol",19,4,"No és causa del  vianant","Motocicleta","Home","Conductor",43,"Ferit lleu",4583152.89,431246.29
"721",2,5,169409,"0744 0744","Dimarts",2015,"Setembre",22,3,"No és causa del  vianant","Turismo","Home","Passatger",51,"Ferit lleu",4583396.58,431494.08
"722",2,5,305100,"0006 0006","Diumenge",2015,"Gener",25,5,"No és causa del  vianant","Turismo","Home","Passatger",13,"Ferit lleu",4582791.45,431536.35
"723",2,5,362409,"0003 0005","Diumenge",2015,"Juliol",5,9,"Desobeir el senyal del semàfor","Motocicleta","Home","Conductor",53,"Ferit lleu",4582802.89,431587.65
"724",2,5,362409,"0003 0005","Divendres",2015,"Gener",16,2,"No és causa del  vianant","Motocicleta","Home","Conductor",30,"Ferit lleu",4582802.89,431587.65
"725",2,5,225500,"0128 0130","Dimarts",2015,"Octubre",20,4,"No és causa del  vianant","Motocicleta","Home","Conductor",36,"Ferit lleu",4583260.65,431429.54
"726",2,5,325005,"0208 0208","Dijous",2015,"Febrer",26,9,"No és causa del  vianant","Turismo","Home","Conductor",34,"Ferit lleu",4583451.87,431430.36
"727",2,5,100800,"0401 0401","Dilluns",2015,"Maig",18,4,"No és causa del  vianant","Motocicleta","Home","Conductor",44,"Ferit lleu",4583453.53,431277.84
"728",2,5,169409,"0768 0768","Dissabte",2015,"Agost",15,8,"No és causa del  vianant","Camión <= 3,5 Tm","Home","Conductor",32,"Ferit lleu",4583506.12,431596.19
"729",2,5,197302,"0139 0139","Divendres",2015,"Maig",29,9,"No és causa del  vianant","Motocicleta","Home","Conductor",32,"Ferit lleu",4583392.71,431808.02
"730",2,5,169409,"0695 0695","Dimarts",2015,"Novembre",24,3,"Desobeir el senyal del semàfor","Autobús","Home","Vianant",14,"Ferit lleu",4583370.02,431382.86
"734",2,5,169409,"0792 0792","Dijous",2015,"Agost",20,10,"No és causa del  vianant","Motocicleta","Home","Conductor",49,"Ferit lleu",4583653.48,431747.41
"736",2,5,178308,"0159 0159","Dilluns",2015,"Setembre",21,12,"No és causa del  vianant","Motocicleta","Home","Conductor",70,"Ferit lleu",4583600.48,431830.63
"740",3,11,330504,"0004 0008","Dilluns",2015,"Agost",24,8,"No és causa del  vianant","Taxi","Home","Conductor",38,"Ferit lleu",4580864.39,430254.51
"741",3,11,218606,"0003 0003","Dissabte",2015,"Juliol",4,7,"No és causa del  vianant","Motocicleta","Home","Passatger",28,"Ferit lleu",4580586.87,430998.29
"742",3,11,218606,"0003 0003","Dijous",2015,"Març",5,8,"Desobeir el senyal del semàfor","Motocicleta","Home","Conductor",34,"Ferit lleu",4580586.87,430998.29
"744",3,11,257700,"0048 0048","Dijous",2015,"Juliol",23,4,"No és causa del  vianant","Motocicleta","Home","Conductor",36,"Ferit lleu",4580774.1,430515.51
"747",3,11,700025,"0035 0035","Dimecres",2015,"Juliol",29,12,"No és causa del  vianant","Turismo","Home","Conductor",54,"Ferit lleu",4580535.88,431068.44
"749",3,11,700025,"0048 0048","Dilluns",2015,"Febrer",2,7,"No és causa del  vianant","Motocicleta","Home","Conductor",71,"Ferit lleu",4580533.18,431019.79
"751",3,11,43207,"0042 0042","Dilluns",2015,"Agost",3,3,"No és causa del  vianant","Furgoneta","Home","Passatger",34,"Ferit lleu",4580712.44,430063.62
"752",3,11,294207,"0062 0062","Diumenge",2015,"Setembre",20,4,"No és causa del  vianant","Motocicleta","Home","Conductor",26,"Ferit lleu",4580618.41,430277.95
"753",3,11,701266,"001290000","Dilluns",2015,"Juny",22,1,"No és causa del  vianant","Autobús","Home","Passatger",49,"Ferit lleu",4579502.49,430583.49
"754",3,11,701266,"001300000","Divendres",2015,"Gener",16,7,"No és causa del  vianant","Motocicleta","Home","Conductor",28,"Ferit lleu",4579432.98,430515.24
"755",3,11,701266,"001310000","Dilluns",2015,"Juliol",6,5,"No és causa del  vianant","Turismo","Home","Passatger",26,"Ferit lleu",4579368.55,430441.6
"756",3,11,701266,"001370000","Diumenge",2015,"Maig",3,9,"No és causa del  vianant","Turismo","Home","Conductor",33,"Ferit lleu",4578960.67,430013.51
"758",3,11,230601,"0056 0068","Dimarts",2015,"Gener",6,1,"No és causa del  vianant","Turismo","Home","Conductor",27,"Ferit lleu",4578649.73,428907.58
"759",3,11,701497,"001180000","Diumenge",2015,"Agost",9,5,"No és causa del  vianant","Taxi","Home","Conductor",48,"Ferit lleu",4580114.52,430902.66
"760",3,11,234001,"0008 0008","Dimarts",2015,"Gener",6,8,"No és causa del  vianant","Turismo","Home","Conductor",53,"Ferit lleu",4579533.49,429492.99
"761",3,12,180,"0010 0010","Dimecres",2015,"Agost",19,1,"No és causa del  vianant","Turismo","Home","Vianant",71,"Ferit lleu",4575490.78,427679.7
"762",3,12,1808,"0002 0002","Dimarts",2015,"Febrer",24,8,"No és causa del  vianant","Motocicleta","Home","Conductor",33,"Ferit lleu",4578080.45,428110.04
"763",3,11,198702,"0031 0031","Dissabte",2015,"Setembre",5,6,"No és causa del  vianant","Bicicleta","Home","Conductor",27,"Ferit lleu",4580152.1,428614.45
"764",3,11,198702,"0031 0031","Dilluns",2015,"Maig",25,12,"No és causa del  vianant","Bicicleta","Home","Conductor",61,"Ferit lleu",4580152.1,428614.45
"766",3,12,180,"0104 0106","Dimecres",2015,"Febrer",18,7,"No és causa del  vianant","Motocicleta","Home","Conductor",38,"Ferit lleu",4577401.27,428590.9
"767",3,11,198804,"0191 0191","Dimarts",2015,"Febrer",24,6,"No és causa del  vianant","Bicicleta","Home","Conductor",57,"Ferit lleu",4580912.7,429230.37
"768",3,11,349400,"0000 0000","Divendres",2015,"Juliol",3,1,"No és causa del  vianant","Furgoneta","Home","Conductor",56,"Ferit lleu",4580713.41,429178.95
"771",3,11,116402,"0002 0002","Diumenge",2015,"Juny",14,2,"No és causa del  vianant","Turismo","Home","Passatger",58,"Ferit lleu",4579968.91,428570.92
"773",3,11,213409,"0001 0013","Dimecres",2015,"Octubre",28,3,"No és causa del  vianant","Ciclomotor","Home","Conductor",39,"Ferit lleu",4579915.12,430788.13
"774",3,11,213409,"0002 0036","Diumenge",2015,"Setembre",13,11,"No és causa del  vianant","Furgoneta","Home","Vianant",44,"Ferit lleu",4580173.18,430778.48
"776",3,12,135203,"0024 0024","Dimecres",2015,"Setembre",16,8,"No és causa del  vianant","Taxi","Home","Passatger",47,"Ferit lleu",4578605.77,427830.81
"778",3,12,78802,"0004 0004","Dijous",2015,"Gener",29,12,"No és causa del  vianant","Motocicleta","Home","Conductor",60,"Ferit lleu",4578575.47,428375.58
"779",3,12,222206,"0043 0051","Dijous",2015,"Juny",11,8,"No és causa del  vianant","Motocicleta","Home","Conductor",32,"Ferit lleu",4577869.16,427585.89
"782",3,12,369408,"0014 0014","Dissabte",2015,"Març",21,5,"No és causa del  vianant","Turismo","Home","Conductor",30,"Ferit lleu",4578435.98,428565.45
"783",3,12,96780,"0042 0042","Divendres",2015,"Febrer",20,6,"No és causa del  vianant","Motocicleta","Home","Conductor",31,"Ferit lleu",4576111.51,427275.38
"784",3,12,135203,"0062 0062","Dimecres",2015,"Gener",21,4,"No és causa del  vianant","Motocicleta","Home","Conductor",37,"Ferit lleu",4578763.27,428125.32
"785",3,12,139000,"0022 0022","Divendres",2015,"Octubre",9,6,"No és causa del  vianant","Motocicleta","Home","Conductor",36,"Ferit lleu",4578585.15,429722.9
"786",3,12,52423,"0020 0020","Dijous",2015,"Febrer",19,8,"No és causa del  vianant","Motocicleta","Home","Conductor",27,"Ferit lleu",4576345.37,427631.72
"787",3,12,700127,"0005 0005","Dilluns",2015,"Març",2,10,"No és causa del  vianant","Furgoneta","Home","Conductor",34,"Ferit lleu",4576461.7,426260.76
"788",3,12,700127,"0086 0086","Dimecres",2015,"Juny",10,12,"No és causa del  vianant","Otros vehíc. a motor","Home","Conductor",32,"Ferit lleu",4576056.67,426026.6
"789",3,12,700127,"0128 0128","Dimarts",2015,"Setembre",22,3,"No és causa del  vianant","Turismo","Home","Conductor",46,"Ferit lleu",4575862.3,425936.99
"791",3,12,375900,"0026 0026","Dimarts",2015,"Maig",12,2,"No és causa del  vianant","Motocicleta","Home","Conductor",40,"Ferit lleu",4577865.05,428494.46
"792",3,12,370305,"0067 0067","Dijous",2015,"Febrer",26,12,"No és causa del  vianant","Furgoneta","Home","Conductor",35,"Ferit lleu",4575995.23,427328.81
"794",3,12,701265,"001500000","Divendres",2015,"Febrer",20,3,"No és causa del  vianant","Motocicleta","Home","Conductor",36,"Ferit lleu",4578084,428737.42
"795",3,12,701265,"001530000","Dilluns",2015,"Desembre",14,7,"No és causa del  vianant","Motocicleta","Home","Conductor",59,"Ferit lleu",4577927.64,428481.73
"796",3,12,701265,"001530000","Dijous",2015,"Juliol",23,3,"No és causa del  vianant","Taxi","Home","Conductor",52,"Ferit lleu",4577927.64,428481.73
"797",3,12,701265,"001590000","Divendres",2015,"Novembre",20,7,"No és causa del  vianant","Motocicleta","Home","Conductor",28,"Ferit lleu",4577677.3,427935.52
"799",3,12,701265,"001330000","Divendres",2015,"Desembre",11,8,"No és causa del  vianant","Motocicleta","Home","Conductor",30,"Ferit lleu",4579026.42,430087.79
"800",3,12,701265,"001330000","Dimecres",2015,"Agost",5,2,"No és causa del  vianant","Motocicleta","Home","Conductor",46,"Ferit greu",4579026.42,430087.79
"802",3,12,701265,"001380000","Divendres",2015,"Març",6,2,"No és causa del  vianant","Motocicleta","Home","Passatger",20,"Ferit lleu",4578643.74,429775.47
"803",3,12,701265,"001380000","Divendres",2015,"Març",6,2,"No és causa del  vianant","Motocicleta","Home","Conductor",51,"Ferit lleu",4578643.74,429775.47
"806",3,12,701481,"0055 0055","Dimarts",2015,"Abril",21,3,"No és causa del  vianant","Turismo","Home","Conductor",25,"Ferit lleu",4575969.39,426602.32
"808",3,12,701266,"001150000","Divendres",2015,"Novembre",13,1,"No és causa del  vianant","Turismo","Home","Conductor",23,"Ferit lleu",4580384.14,431029.28
"811",3,12,701266,"001740000","Dimarts",2015,"Juny",2,11,"No és causa del  vianant","Turismo","Home","Conductor",66,"Ferit lleu",4577195.48,426836.6
"812",3,12,701480,"0005 0005","Dimarts",2015,"Maig",26,12,"No és causa del  vianant","Motocicleta","Home","Conductor",62,"Ferit lleu",4576308.35,425933
"815",3,13,369408,"0211 0211","Dimecres",2015,"Maig",20,6,"No és causa del  vianant","Motocicleta","Home","Conductor",41,"Ferit lleu",4579574.83,427909.01
"816",3,13,12600,"0027B0027B","Dimarts",2015,"Gener",6,1,"No és causa del  vianant","Motocicleta","Home","Passatger",12,"Ferit lleu",4578956.47,427792.69
"817",3,13,210309,"0058 0058","Dimarts",2015,"Maig",5,2,"No és causa del  vianant","Motocicleta","Home","Conductor",24,"Ferit lleu",4578686.33,427557.22
"819",3,13,124706,"0024 0024","Dissabte",2015,"Octubre",24,5,"No és causa del  vianant","Turismo","Home","Conductor",23,"Ferit lleu",4579518.48,428241.7
"820",3,13,151006,"0000 0000","Dimecres",2015,"Setembre",9,3,"No és causa del  vianant","Bicicleta","Home","Conductor",20,"Ferit lleu",4579789.58,428219.01
"821",3,14,301608,"0133 0135","Dimarts",2015,"Setembre",1,11,"No és causa del  vianant","Motocicleta","Home","Passatger",45,"Ferit lleu",4580235.65,428374.59
"823",3,13,230601,"0413 0413","Dijous",2015,"Desembre",31,12,"No és causa del  vianant","Turismo","Home","Vianant",20,"Ferit lleu",4579823.45,428074.4
"825",3,14,96906,"0020 0020","Dilluns",2015,"Juny",29,4,"No és causa del  vianant","Turismo","Home","Conductor",30,"Ferit lleu",4580357.68,428707.18
"826",3,13,169409,"0160 0160","Dimecres",2015,"Març",18,10,"No és causa del  vianant","Turismo","Home","Conductor",36,"Ferit lleu",4579996.46,428011.64
"828",3,14,135101,"0000 0000","Dilluns",2015,"Octubre",19,9,"No és causa del  vianant","Motocicleta","Home","Conductor",34,"Ferit lleu",4580233.72,428471.04
"830",3,15,108700,"0036 0036","Dimarts",2015,"Juliol",21,5,"No és causa del  vianant","Motocicleta","Home","Conductor",28,"Ferit lleu",4581341.86,428557.92
"831",3,15,158209,"0002 0006","Dijous",2015,"Febrer",26,10,"No és causa del  vianant","Motocicleta","Home","Conductor",43,"Ferit lleu",4580772.53,428529.03
"832",3,15,178807,"0033 0033","Dimecres",2015,"Maig",13,5,"No és causa del  vianant","Motocicleta","Home","Conductor",58,"Ferit lleu",4580816.14,428539.14
"835",3,14,169409,"0322 0324","Dimarts",2015,"Juny",16,1,"No és causa del  vianant","Motocicleta","Home","Conductor",24,"Ferit lleu",4580755.09,428785.51
"836",3,15,308200,"0019U0019U","Dilluns",2015,"Novembre",9,7,"Desobeir el senyal del semàfor","Motocicleta","Home","Vianant",26,"Ferit lleu",4581272.19,428643.88
"837",3,15,331507,"0119U0119U","Dijous",2015,"Febrer",12,8,"Desobeir el senyal del semàfor","Taxi","Home","Vianant",15,"Ferit lleu",4581202.95,428737.72
"839",3,15,310700,"0029 0029","Dilluns",2015,"Abril",13,12,"No és causa del  vianant","Furgoneta","Home","Vianant",33,"Ferit lleu",4580866.24,428632.58
"841",3,14,301903,"0000 0000","Divendres",2015,"Maig",29,7,"Creuar per fora pas de vianants","Furgoneta","Home","Vianant",56,"Ferit lleu",4580615.63,428725.41
"846",3,15,89004,"0005 0005","Dissabte",2015,"Octubre",10,8,"No és causa del  vianant","Turismo","Home","Passatger",40,"Ferit lleu",4580994.84,428443.78
"847",3,14,169409,"0230 0230","Dijous",2015,"Juny",18,9,"No és causa del  vianant","Ciclomotor","Home","Conductor",29,"Ferit lleu",4580378.76,428401.57
"848",3,15,94809,"0102 0102","Divendres",2015,"Maig",8,1,"No és causa del  vianant","Motocicleta","Home","Conductor",22,"Ferit lleu",4580986.81,428389.28
"853",3,16,160903,"0006 0006","Dimarts",2015,"Abril",21,11,"No és causa del  vianant","Motocicleta","Home","Conductor",48,"Ferit lleu",4579792.08,427711.55
"856",3,16,169409,"0121 0121","Dijous",2015,"Febrer",5,9,"No és causa del  vianant","Motocicleta","Home","Conductor",57,"Ferit lleu",4579751.39,427647.5
"857",3,17,68401,"0101 0101","Dimarts",2015,"Setembre",29,10,"No és causa del  vianant","Taxi","Home","Passatger",19,"Ferit lleu",4580539.83,427310.88
"858",3,16,169409,"0189 0189","Dijous",2015,"Agost",6,12,"No és causa del  vianant","Turismo","Home","Conductor",37,"Ferit lleu",4580225.7,428170.77
"859",3,16,169409,"0189 0189","Dijous",2015,"Agost",6,12,"No és causa del  vianant","Turismo","Home","Conductor",25,"Ferit lleu",4580225.7,428170.77
"860",3,15,169409,"0325 0325","Divendres",2015,"Maig",15,12,"No és causa del  vianant","Motocicleta","Home","Conductor",18,"Ferit lleu",4580714.13,428669.55
"861",3,15,169409,"0333 0333","Dimarts",2015,"Març",3,10,"No és causa del  vianant","Turismo","Home","Passatger",34,"Ferit lleu",4580743.39,428699.58
"862",3,15,169409,"0333 0333","Dimarts",2015,"Març",3,10,"No és causa del  vianant","Turismo","Home","Conductor",25,"Ferit lleu",4580743.39,428699.58
"863",3,15,169409,"0339 0339","Dimarts",2015,"Març",17,2,"No és causa del  vianant","Motocicleta","Home","Conductor",39,"Ferit lleu",4580757.69,428714.18
"864",3,16,222603,"0019 0027","Dijous",2015,"Maig",14,11,"No és causa del  vianant","Motocicleta","Home","Conductor",31,"Ferit lleu",4580523.49,428359.4
"866",3,16,89707,"0147 0147","Dijous",2015,"Gener",15,9,"No és causa del  vianant","Turismo","Home","Conductor",44,"Ferit lleu",4580250.85,427556.32
"867",3,16,89707,"0155B0155B","Dimarts",2015,"Juny",9,3,"No és causa del  vianant","Motocicleta","Home","Conductor",39,"Ferit lleu",4580248.35,427539.41
"868",3,16,282252,"0195B0195B","Divendres",2015,"Juny",5,5,"No és causa del  vianant","Motocicleta","Home","Conductor",34,"Ferit lleu",4580161.18,427487.16
"869",3,15,169409,"0283 0287","Dimarts",2015,"Desembre",15,7,"No és causa del  vianant","Ciclomotor","Home","Conductor",26,"Ferit lleu",4580576.23,428529.02
"870",3,16,89707,"0133 0133","Dissabte",2015,"Juliol",4,12,"No és causa del  vianant","Ciclomotor","Home","Conductor",24,"Ferit lleu",4580292.08,427612.23
"871",3,16,89707,"0133 0133","Dissabte",2015,"Maig",16,5,"No és causa del  vianant","Motocicleta","Home","Conductor",52,"Ferit lleu",4580292.08,427612.23
"872",3,15,222603,"0022 0022","Divendres",2015,"Febrer",6,12,"No és causa del  vianant","Motocicleta","Home","Conductor",66,"Ferit lleu",4580541.99,428382.71
"873",3,16,272452,"0025 0025","Dimecres",2015,"Novembre",11,7,"No és causa del  vianant","Taxi","Home","Vianant",61,"Ferit lleu",4580135.52,427677.28
"875",3,17,187207,"0092 0092","Dijous",2015,"Juliol",9,2,"No és causa del  vianant","Motocicleta","Home","Conductor",42,"Ferit lleu",4581315.73,427119.67
"876",3,17,263407,"0033 0033","Dilluns",2015,"Febrer",23,9,"No és causa del  vianant","Bicicleta","Home","Conductor",29,"Ferit lleu",4581166.82,427054.37
"878",3,18,138802,"0157 0157","Dissabte",2015,"Setembre",26,2,"No és causa del  vianant","Motocicleta","Home","Conductor",33,"Ferit lleu",4581546.89,427670.14
"882",3,17,59105,"0026 0030","Dissabte",2015,"Octubre",3,12,"No és causa del  vianant","Turismo","Home","Conductor",33,"Ferit lleu",4580757.36,427412.27
"883",3,18,48404,"0006 0008","Divendres",2015,"Juliol",17,1,"No és causa del  vianant","Motocicleta","Home","Conductor",58,"Ferit lleu",4581074.75,427399.6
"885",3,18,98005,"0010 0010","Diumenge",2015,"Juny",28,5,"No és causa del  vianant","Motocicleta","Home","Vianant",27,"Ferit lleu",4580887.57,427629.87
"886",3,18,98005,"0010 0010","Diumenge",2015,"Juny",28,5,"No és causa del  vianant","Motocicleta","Home","Conductor",23,"Ferit lleu",4580887.57,427629.87
"890",3,18,48404,"0034 0036","Dimarts",2015,"Abril",7,7,"No és causa del  vianant","Motocicleta","Home","Conductor",28,"Ferit lleu",4581235.42,427351.85
"892",3,18,40300,"0010 0010","Diumenge",2015,"Novembre",29,1,"No és causa del  vianant","Turismo","Home","Passatger",38,"Ferit lleu",4581761.32,427955.18
"896",3,18,7407,"0018 0018","Dilluns",2015,"Setembre",14,4,"No és causa del  vianant","Motocicleta","Home","Conductor",46,"Ferit lleu",4581072.6,427911.13
"897",3,18,312400,"0061 0061","Dimecres",2015,"Abril",22,4,"No és causa del  vianant","Motocicleta","Home","Conductor",21,"Ferit lleu",4580978.71,427979
"898",4,19,343903,"0282 0282","Divendres",2015,"Juny",5,9,"No és causa del  vianant","Motocicleta","Home","Conductor",24,"Ferit lleu",4582291.37,427834.96
"899",4,19,144601,"0525 0525","Dijous",2015,"Octubre",22,9,"No és causa del  vianant","Motocicleta","Home","Conductor",28,"Ferit lleu",4582715.81,428106.44
"900",4,19,144601,"0525 0525","Dilluns",2015,"Març",23,5,"No és causa del  vianant","Motocicleta","Home","Conductor",42,"Ferit lleu",4582715.81,428106.44
"902",4,19,166659,"0000 0000","Dijous",2015,"Octubre",15,9,"No és causa del  vianant","Motocicleta","Home","Conductor",40,"Ferit lleu",4582596.15,428116.65
"904",4,19,343903,"0292 0292","Dimarts",2015,"Novembre",24,11,"No és causa del  vianant","Motocicleta","Home","Conductor",32,"Ferit lleu",4582338.69,427898.25
"905",4,19,343903,"0298 0298","Dijous",2015,"Maig",28,11,"No és causa del  vianant","Taxi","Home","Conductor",62,"Ferit lleu",4582354.99,427919.97
"907",4,19,110803,"0219 0225","Dilluns",2015,"Abril",20,12,"No és causa del  vianant","Furgoneta","Home","Vianant",86,"Ferit lleu",4582238.59,428282.12
"908",4,19,330901,"0016 0016","Dijous",2015,"Maig",14,5,"No és causa del  vianant","Motocicleta","Home","Conductor",26,"Ferit lleu",4582210.34,428174.39
"910",4,19,199909,"0040 0040","Dilluns",2015,"Setembre",14,7,"No és causa del  vianant","Motocicleta","Home","Conductor",68,"Ferit lleu",4582044.63,427931.31
"912",4,19,110803,"0235 0235","Dimecres",2015,"Gener",7,8,"No és causa del  vianant","Motocicleta","Home","Conductor",23,"Ferit lleu",4582295.53,428246.67
"913",4,19,40300,"0065I0065I","Dilluns",2015,"Agost",17,1,"No és causa del  vianant","Ciclomotor","Home","Conductor",58,"Ferit lleu",4581939.95,428118.54
"914",4,19,231502,"0128 0128","Dissabte",2015,"Maig",23,7,"No és causa del  vianant","Motocicleta","Home","Conductor",43,"Ferit lleu",4582303.53,427784.6
"915",4,19,88001,"0150 0154","Divendres",2015,"Març",13,3,"No és causa del  vianant","Motocicleta","Home","Conductor",27,"Ferit lleu",4581775.03,427863.68
"918",4,19,144601,"0547 0547","Diumenge",2015,"Agost",16,6,"No és causa del  vianant","Taxi","Home","Vianant",24,"Ferit lleu",4582594.5,427768.07
"919",4,19,180900,"0004 0006","Dimarts",2015,"Juny",9,8,"No és causa del  vianant","Turismo","Home","Vianant",24,"Ferit lleu",4582466.96,428350.65
"920",4,19,352904,"0121 0121","Divendres",2015,"Abril",17,5,"No és causa del  vianant","Autobús","Home","Passatger",40,"Ferit lleu",4581751.32,427775.64
"921",4,19,320704,"0053 0053","Dimarts",2015,"Abril",21,10,"No és causa del  vianant","Taxi","Home","Passatger",45,"Ferit lleu",4582667.85,428419.9
