"","Codi.districte","Codi.barri","Codi.carrer","Num.postal.caption","Descripció.dia.setmana","NK.Any","Nom.mes","Dia.de.mes","Hora.de.dia","Descripció.causa.vianant","Desc..Tipus.vehicle.implicat","Descripció.sexe","Descripció.tipus.persona","Edat","Descripció.victimització","Coordenada.UTM..Y.","Coordenada.UTM..X."
"3740",3,13,230601,"0413 0413","Dijous",2015,"Desembre",31,12,"No és causa del  vianant","Turismo","Dona","Vianant",21,"Ferit lleu",4579823.45,428074.4
"3745",3,13,212406,"0041 0041","Dissabte",2015,"Juliol",4,1,"No és causa del  vianant","Ciclomotor","Dona","Conductor",24,"Ferit lleu",4579963.52,428123.6
"3747",3,15,108700,"0036 0036","Dimecres",2015,"Febrer",4,5,"No és causa del  vianant","Motocicleta","Dona","Conductor",39,"Ferit lleu",4581341.86,428557.92
"3748",3,15,158209,"0002 0006","Diumenge",2015,"Agost",23,1,"No és causa del  vianant","Autobús","Dona","Passatger",46,"Ferit lleu",4580772.53,428529.03
"3750",3,15,308200,"0019U0019U","Dissabte",2015,"Octubre",24,6,"No és causa del  vianant","Autocar","Dona","Vianant",33,"Ferit greu",4581272.19,428643.88
"3753",3,15,310700,"0027 0027","Dimecres",2015,"Febrer",18,3,"No és causa del  vianant","Furgoneta","Dona","Vianant",32,"Ferit lleu",4580857.87,428635.64
"3754",3,15,246703,"0025 0025","Dijous",2015,"Gener",1,4,"No és causa del  vianant","Ciclomotor","Dona","Vianant",69,"Ferit lleu",4581095.49,428574.56
"3756",3,15,246703,"0002 0002","Dijous",2015,"Octubre",1,12,"No és causa del  vianant","Motocicleta","Dona","Conductor",24,"Ferit lleu",4580984,428657.34
"3757",3,14,169409,"0236 0236","Dijous",2015,"Gener",15,8,"Altres","Motocicleta","Dona","Conductor",36,"Ferit lleu",4580398.93,428422.13
"3758",3,15,94809,"0108 0108","Divendres",2015,"Juny",5,5,"Desobeir el senyal del semàfor","Motocicleta","Dona","Vianant",17,"Ferit lleu",4580988.13,428353.21
"3759",3,14,169409,"0286 0288","Divendres",2015,"Juny",26,5,"No és causa del  vianant","Ciclomotor","Dona","Conductor",32,"Ferit lleu",4580596.99,428624.27
"3760",3,14,169409,"0286 0288","Dijous",2015,"Juliol",9,7,"No és causa del  vianant","Ciclomotor","Dona","Conductor",22,"Ferit lleu",4580596.99,428624.27
"3763",3,16,30602,"0003 0003","Dimecres",2015,"Desembre",2,4,"No és causa del  vianant","Motocicleta","Dona","Conductor",39,"Ferit lleu",4579867.28,427736.46
"3769",3,16,169409,"0121 0121","Dijous",2015,"Març",26,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",54,"Ferit lleu",4579751.39,427647.5
"3771",3,16,244901,"0025 0025","Dijous",2015,"Desembre",24,12,"No és causa del  vianant","Motocicleta","Dona","Passatger",56,"Ferit lleu",4580072.54,427830.37
"3778",3,15,169409,"0295I0301I","Dimarts",2015,"Maig",19,2,"No és causa del  vianant","Bicicleta","Dona","Conductor",21,"Ferit lleu",4580660.59,428571.84
"3780",3,16,30602,"0061 0061","Dimecres",2015,"Agost",5,1,"No és causa del  vianant","Taxi","Dona","Conductor",52,"Ferit lleu",4580194.94,427582.56
"3789",3,17,68401,"0080 0084","Dissabte",2015,"Octubre",17,1,"No és causa del  vianant","Ciclomotor","Dona","Conductor",19,"Ferit lleu",4580662.94,427196.01
"3790",3,17,223300,"0003 0003","Dijous",2015,"Juliol",23,9,"No és causa del  vianant","Ciclomotor","Dona","Conductor",26,"Ferit lleu",4581011.52,426789.36
"3791",3,17,282252,"0113 0115","Dissabte",2015,"Agost",15,10,"No és causa del  vianant","Turismo","Dona","Passatger",11,"Ferit lleu",4580615.36,427094.25
"3792",3,17,282252,"0113 0115","Dissabte",2015,"Agost",15,10,"No és causa del  vianant","Turismo","Dona","Passatger",31,"Ferit lleu",4580615.36,427094.25
"3793",3,17,68401,"0046 0046","Divendres",2015,"Juliol",3,4,"No és causa del  vianant","Motocicleta","Dona","Passatger",33,"Ferit lleu",4580811.72,427105.82
"3796",3,18,173905,"0043 0043","Dilluns",2015,"Gener",12,11,"No és causa del  vianant","Ciclomotor","Dona","Conductor",33,"Ferit lleu",4580849.79,427738.87
"3797",3,18,30602,"0122 0122","Dimarts",2015,"Setembre",15,4,"No és causa del  vianant","Ciclomotor","Dona","Conductor",34,"Ferit lleu",4580565.61,427528.69
"3798",3,18,30602,"0122 0122","Dimarts",2015,"Febrer",10,7,"No és causa del  vianant","Motocicleta","Dona","Conductor",45,"Ferit lleu",4580565.61,427528.69
"3802",3,18,48404,"0034 0036","Dijous",2015,"Juny",11,11,"No és causa del  vianant","Ciclomotor","Dona","Conductor",25,"Ferit lleu",4581235.42,427351.85
"3805",3,18,40300,"0010 0010","Diumenge",2015,"Novembre",29,1,"No és causa del  vianant","Turismo","Dona","Passatger",60,"Ferit lleu",4581761.32,427955.18
"3807",3,18,280701,"0031 0031","Dijous",2015,"Setembre",10,12,"No és causa del  vianant","Turismo","Dona","Vianant",68,"Ferit lleu",4580861.69,428174.81
"3813",4,19,166659,"0000 0000","Dimecres",2015,"Agost",19,12,"No és causa del  vianant","Turismo","Dona","Passatger",22,"Ferit lleu",4582596.15,428116.65
"3814",4,19,166659,"0000 0000","Dimecres",2015,"Agost",19,12,"No és causa del  vianant","Turismo","Dona","Conductor",35,"Ferit lleu",4582596.15,428116.65
"3815",4,19,166659,"0000 0000","Dilluns",2015,"Gener",19,4,"No és causa del  vianant","Motocicleta","Dona","Conductor",44,"Ferit lleu",4582596.15,428116.65
"3816",4,19,107004,"0077 0077","Dissabte",2015,"Abril",18,3,"No és causa del  vianant","Ciclomotor","Dona","Conductor",23,"Ferit lleu",4582338.8,428047.47
"3819",4,19,330708,"0188 0188","Dissabte",2015,"Desembre",12,9,"No és causa del  vianant","Turismo","Dona","Vianant",55,"Ferit lleu",4582698.07,428256.54
"3821",4,19,100107,"0065 0065","Dimecres",2015,"Febrer",18,3,"No és causa del  vianant","Autobús","Dona","Vianant",67,"Ferit lleu",4582422.69,427758.99
"3823",4,19,52605,"0074 0074","Divendres",2015,"Octubre",9,7,"No és causa del  vianant","Motocicleta","Dona","Conductor",34,"Ferit lleu",4581964.88,428062.34
"3828",4,19,88001,"0150 0154","Divendres",2015,"Octubre",30,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",35,"Ferit lleu",4581775.03,427863.68
"3830",4,19,352904,"0119 0119","Diumenge",2015,"Abril",19,10,"No és causa del  vianant","Turismo","Dona","Vianant",37,"Ferit lleu",4581741.79,427780.4
"3831",4,19,320704,"0053 0053","Divendres",2015,"Octubre",30,3,"No és causa del  vianant","Motocicleta","Dona","Conductor",25,"Ferit lleu",4582667.85,428419.9
"3835",4,19,144601,"0489 0489","Diumenge",2015,"Novembre",29,3,"No és causa del  vianant","Motocicleta","Dona","Conductor",27,"Ferit lleu",4582838.79,428484.34
"3837",4,19,352904,"0180 0180","Dimarts",2015,"Gener",6,10,"No és causa del  vianant","Turismo","Dona","Passatger",72,"Ferit lleu",4581925.81,427707.8
"3838",4,19,162002,"0145 0145","Diumenge",2015,"Juliol",5,1,"Desobeir el senyal del semàfor","Ciclomotor","Dona","Vianant",15,"Ferit lleu",4582721.76,428484.93
"3839",4,19,320704,"0046 0050","Dissabte",2015,"Març",21,12,"No és causa del  vianant","Taxi","Dona","Conductor",44,"Ferit lleu",4582712.05,428341.84
"3843",4,20,187207,"0107 0107","Diumenge",2015,"Desembre",13,6,"No és causa del  vianant","Ciclomotor","Dona","Passatger",19,"Ferit lleu",4581408.28,427195.6
"3845",4,19,250450,"0004 0004","Dissabte",2015,"Abril",18,6,"No és causa del  vianant","Turismo","Dona","Passatger",36,"Ferit lleu",4582626.5,427413.63
"3846",4,19,250450,"0004 0004","Diumenge",2015,"Gener",4,12,"No és causa del  vianant","Motocicleta","Dona","Conductor",50,"Ferit lleu",4582626.5,427413.63
"3854",4,19,144601,"0601 0601","Divendres",2015,"Novembre",13,9,"No és causa del  vianant","Motocicleta","Dona","Passatger",50,"Ferit lleu",4582469.52,427385.53
"3856",4,19,172403,"0202 0202","Dissabte",2015,"Agost",29,3,"No és causa del  vianant","Turismo","Dona","Conductor",21,"Ferit lleu",4582165.72,427356.25
"3860",4,20,196208,"0007 0009","Dijous",2015,"Novembre",12,7,"No és causa del  vianant","Motocicleta","Dona","Conductor",57,"Ferit lleu",4581546.17,427097.08
"3861",4,19,128059,"0011 0011","Dimecres",2015,"Maig",20,10,"No és causa del  vianant","Ciclomotor","Dona","Conductor",32,"Ferit lleu",4582691.58,427403.67
"3863",4,19,330800,"0001 0001","Dimarts",2015,"Setembre",8,8,"Altres","Motocicleta","Dona","Conductor",29,"Ferit lleu",4582055.99,427275.98
"3866",4,19,144601,"0644 0644","Dissabte",2015,"Agost",1,9,"No és causa del  vianant","Motocicleta","Dona","Passatger",33,"Ferit lleu",4582691.12,427716.33
"3868",4,19,144601,"0644B0644B","Dimecres",2015,"Juny",3,10,"No és causa del  vianant","Turismo","Dona","Passatger",37,"Ferit lleu",4582691.12,427716.33
"3870",4,20,65200,"0050 0050","Dimarts",2015,"Abril",28,9,"No és causa del  vianant","Motocicleta","Dona","Conductor",48,"Ferit lleu",4581409.1,426431.64
"3873",4,20,100708,"0004 0004","Dimecres",2015,"Gener",7,9,"No és causa del  vianant","Turismo","Dona","Passatger",21,"Ferit lleu",4581325.94,426627.28
"3874",4,21,176153,"0004X0004X","Dimarts",2015,"Desembre",29,11,"No és causa del  vianant","Turismo","Dona","Vianant",41,"Ferit lleu",4582743.47,427080.39
"3876",4,20,144601,"0629 0629","Dilluns",2015,"Abril",20,11,"No és causa del  vianant","Autobús","Dona","Passatger",65,"Ferit lleu",4582337.48,426980.57
"3878",4,20,144601,"0643 0643","Divendres",2015,"Desembre",11,1,"No és causa del  vianant","Bicicleta","Dona","Conductor",20,"Ferit lleu",4582192.05,426498.61
"3879",4,20,144601,"0643U0643U","Dijous",2015,"Novembre",12,5,"No és causa del  vianant","Motocicleta","Dona","Conductor",19,"Ferit lleu",4582163.01,426410.59
"3883",4,20,144601,"0649 0651","Dijous",2015,"Juliol",9,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",21,"Ferit lleu",4582013.24,425960.22
"3886",4,20,257200,"0002 0008","Dimecres",2015,"Desembre",2,8,"No és causa del  vianant","Turismo","Dona","Conductor",70,"Ferit lleu",4581229.71,426450.4
"3887",4,20,700811,"0023 0023","Dimecres",2015,"Gener",28,10,"No és causa del  vianant","Motocicleta","Dona","Conductor",27,"Ferit lleu",4581542.53,425482.01
"3889",4,21,701683,"0001 0001","Divendres",2015,"Març",20,3,"No és causa del  vianant","Motocicleta","Dona","Passatger",18,"Ferit lleu",4582666.58,426938.49
"3893",4,20,247353,"0000 0000","Dijous",2015,"Febrer",19,11,"No és causa del  vianant","Turismo","Dona","Passatger",22,"Ferit lleu",4581868.52,426278.56
"3899",4,21,232403,"0013 0013","Dimarts",2015,"Juny",16,2,"No és causa del  vianant","Motocicleta","Dona","Conductor",50,"Ferit lleu",4583320.92,426061.22
"3901",4,21,115400,"0117 0117","Dissabte",2015,"Setembre",19,5,"No és causa del  vianant","Turismo","Dona","Conductor",18,"Mort",4583193.39,425913.18
"3905",4,21,328003,"0013 0015","Dissabte",2015,"Març",28,11,"No és causa del  vianant","Turismo","Dona","Conductor",25,"Ferit lleu",4582398.75,425625.31
"3911",5,26,143507,"0000 0000","Dilluns",2015,"Abril",13,9,"No és causa del  vianant","Ciclomotor","Dona","Conductor",26,"Ferit lleu",4582986.1,428424.03
"3912",5,26,143507,"0009 0011","Dimecres",2015,"Novembre",4,1,"No és causa del  vianant","Motocicleta","Dona","Passatger",22,"Ferit lleu",4582986.1,428424.03
"3913",5,26,144601,"0606 0606","Divendres",2015,"Març",27,8,"No és causa del  vianant","Turismo","Dona","Vianant",34,"Ferit lleu",4582916.04,428444.16
"3914",4,21,337004,"0004 0004","Divendres",2015,"Març",6,11,"No és causa del  vianant","Motocicleta","Dona","Conductor",19,"Ferit lleu",4583077.68,425938.04
"3916",5,26,353500,"0026 0026","Divendres",2015,"Febrer",20,5,"No és causa del  vianant","Motocicleta","Dona","Passatger",26,"Ferit lleu",4583676.3,428104.32
"3919",4,21,701267,"000540000","Dilluns",2015,"Desembre",14,5,"No és causa del  vianant","Turismo","Dona","Passatger",26,"Ferit lleu",4582447.68,425425.23
"3921",4,21,701267,"000570000","Dissabte",2015,"Desembre",26,1,"No és causa del  vianant","Turismo","Dona","Conductor",37,"Ferit lleu",4582732.91,425538.86
"3922",4,21,701501,"000560000","Divendres",2015,"Setembre",18,2,"No és causa del  vianant","Turismo","Dona","Conductor",42,"Ferit lleu",4582629.29,425522.17
"3923",5,26,196900,"0199 0199","Dissabte",2015,"Agost",29,10,"No és causa del  vianant","Turismo","Dona","Conductor",39,"Ferit lleu",4583158.46,428548.27
"3924",5,26,90105,"0001 0001","Dimecres",2015,"Abril",15,10,"No és causa del  vianant","Motocicleta","Dona","Conductor",38,"Ferit lleu",4583727.56,427814.8
"3928",5,26,344101,"0003 0005","Diumenge",2015,"Gener",25,10,"No és causa del  vianant","Turismo","Dona","Vianant",62,"Ferit lleu",4583000.26,428651.48
"3929",5,26,144601,"0588 0588","Dijous",2015,"Gener",29,8,"No és causa del  vianant","Autobús","Dona","Passatger",72,"Ferit lleu",4582998.58,428753.6
"3932",5,26,350807,"0003 0003","Dilluns",2015,"Maig",18,8,"Altres","Motocicleta","Dona","Vianant",60,"Ferit lleu",4583325.08,427961.37
"3933",5,26,350807,"0003 0003","Dilluns",2015,"Maig",18,8,"Altres","Motocicleta","Dona","Conductor",40,"Ferit lleu",4583325.08,427961.37
"3936",5,26,139805,"0003 0003","Dissabte",2015,"Setembre",5,9,"No és causa del  vianant","Motocicleta","Dona","Conductor",40,"Ferit lleu",4582840.88,428106.07
"3940",5,26,223606,"0439 0439","Dijous",2015,"Març",5,4,"No és causa del  vianant","Autobús","Dona","Passatger",52,"Ferit lleu",4583839.92,428214.85
"3944",5,26,155608,"0002 0002","Dimarts",2015,"Juliol",21,3,"No és causa del  vianant","Motocicleta","Dona","Conductor",30,"Ferit lleu",4583899.39,428077.47
"3947",5,26,55807,"0003 0003","Dimarts",2015,"Setembre",29,12,"No és causa del  vianant","Ciclomotor","Dona","Conductor",43,"Ferit lleu",4582973.28,428583.66
"3948",5,26,187105,"0059 0059","Dimecres",2015,"Gener",28,7,"No és causa del  vianant","Turismo","Dona","Vianant",27,"Ferit lleu",4583659.1,428887.27
"3950",5,26,187105,"0100B0100B","Dijous",2015,"Novembre",26,12,"No és causa del  vianant","Turismo","Dona","Vianant",73,"Ferit lleu",4583403,428605.43
"3951",5,26,223606,"0337 0337","Divendres",2015,"Juliol",31,11,"No és causa del  vianant","Turismo","Dona","Conductor",61,"Ferit lleu",4583494.84,428555.3
"3956",5,26,32700,"0173 0173","Dijous",2015,"Novembre",5,4,"No és causa del  vianant","Ciclomotor","Dona","Conductor",18,"Ferit lleu",4583263.26,429346.66
"3957",5,26,144601,"0520 0520","Dissabte",2015,"Setembre",26,3,"No és causa del  vianant","Bicicleta","Dona","Conductor",23,"Ferit lleu",4583161.77,429254.86
"3962",5,26,23403,"0263 0263","Dimecres",2015,"Novembre",4,9,"No és causa del  vianant","Autobús","Dona","Passatger",41,"Ferit lleu",4583615.67,428679.12
"3964",5,26,32700,"0180 0180","Dilluns",2015,"Octubre",26,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",35,"Ferit lleu",4583291.72,429350.37
"3965",5,26,32700,"0182 0182","Diumenge",2015,"Octubre",25,11,"No és causa del  vianant","Motocicleta","Dona","Passatger",32,"Ferit lleu",4583304.37,429338.58
"3969",4,21,248108,"0023 0023","Divendres",2015,"Juny",19,4,"No és causa del  vianant","Motocicleta","Dona","Passatger",52,"Ferit lleu",4583025.45,425487.18
"3975",5,26,23403,"0209 0209","Dimecres",2015,"Abril",22,12,"No és causa del  vianant","Motocicleta","Dona","Conductor",65,"Ferit lleu",4583298.84,428940.29
"3983",5,23,107300,"0023 0023","Dimarts",2015,"Novembre",24,10,"Desobeir el senyal del semàfor","Motocicleta","Dona","Vianant",18,"Ferit lleu",4583038.58,426612.9
"3986",5,23,37350,"0065 0065","Dimecres",2015,"Desembre",2,11,"No és causa del  vianant","Autobús","Dona","Passatger",82,"Ferit lleu",4583514.14,426447.64
"3988",5,23,65505,"0021 0021","Dijous",2015,"Març",5,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",37,"Ferit lleu",4583075.53,426508.44
"3991",5,23,44902,"0019 0019","Dimecres",2015,"Novembre",4,6,"No és causa del  vianant","Turismo","Dona","Conductor",31,"Ferit lleu",4583381.76,426744.62
"3993",5,23,16907,"0067 0067","Dimarts",2015,"Novembre",24,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",32,"Ferit lleu",4584253.41,426658.65
"3996",5,23,28000,"0388 0388","Dijous",2015,"Març",26,5,"No és causa del  vianant","Turismo","Dona","Passatger",20,"Ferit lleu",4584125,426466.09
"3998",5,23,44709,"0108E0108E","Dilluns",2015,"Novembre",23,11,"No és causa del  vianant","Autobús","Dona","Passatger",79,"Ferit lleu",4583796.34,426737.83
"4001",5,23,357103,"0050 0050","Dimarts",2015,"Març",17,8,"Desobeir el senyal del semàfor","Turismo","Dona","Vianant",21,"Ferit lleu",4583366.98,427061.39
"4002",5,24,68004,"0028 0032","Dijous",2015,"Juny",11,7,"No és causa del  vianant","Motocicleta","Dona","Conductor",23,"Ferit lleu",4583801.64,427577.82
"4004",5,24,28000,"0261 0263","Dimarts",2015,"Març",10,12,"No és causa del  vianant","Motocicleta","Dona","Passatger",45,"Ferit lleu",4583469.23,427539.42
"4005",5,24,28000,"0261 0263","Dijous",2015,"Abril",16,11,"No és causa del  vianant","Motocicleta","Dona","Conductor",31,"Ferit lleu",4583469.23,427539.42
"4007",5,24,357103,"0020 0020","Diumenge",2015,"Gener",11,2,"No és causa del  vianant","Turismo","Dona","Conductor",46,"Ferit lleu",4583613.67,427350.02
"4010",5,23,120308,"0025 0027","Dimecres",2015,"Novembre",25,12,"No és causa del  vianant","Ciclomotor","Dona","Conductor",20,"Ferit lleu",4582977.53,427033.59
"4013",5,23,701268,"000740000","Dissabte",2015,"Desembre",26,12,"No és causa del  vianant","Turismo","Dona","Passatger",13,"Ferit lleu",4584216.96,426330.47
"4014",5,23,38900,"0040 0040","Divendres",2015,"Abril",17,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",22,"Ferit lleu",4582950.95,427085.31
"4015",5,23,305201,"0000 0000","Dimecres",2015,"Octubre",28,1,"No és causa del  vianant","Autobús","Dona","Passatger",62,"Ferit lleu",4583095.59,427161.93
"4019",5,24,143904,"0040 0040","Dilluns",2015,"Gener",26,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",24,"Ferit lleu",4583135.32,427668.44
"4021",5,24,97308,"0050 0052","Dimarts",2015,"Gener",6,1,"No és causa del  vianant","Turismo","Dona","Conductor",67,"Ferit lleu",4583995.08,427196.9
"4022",5,24,97308,"0076S0076S","Dimarts",2015,"Maig",12,10,"No és causa del  vianant","Turismo","Dona","Vianant",22,"Ferit lleu",4584102.02,427374.48
"4024",5,25,701629,"0022 0022","Divendres",2015,"Agost",7,11,"No és causa del  vianant","Motocicleta","Dona","Conductor",22,"Ferit lleu",4585086.16,427333.66
"4025",5,25,287405,"0013 0019","Diumenge",2015,"Octubre",25,8,"No és causa del  vianant","Turismo","Dona","Conductor",58,"Ferit lleu",4585254.63,427896.65
"4026",5,25,101008,"0013 0013","Divendres",2015,"Desembre",11,2,"No és causa del  vianant","Ciclomotor","Dona","Passatger",63,"Ferit greu",4584979.72,427889.04
"4027",5,25,701268,"0007S0000","Divendres",2015,"Octubre",9,6,"No és causa del  vianant","Turismo","Dona","Conductor",24,"Ferit lleu",4584726.25,426887.19
"4030",5,25,701267,"000910000","Dimecres",2015,"Desembre",9,10,"No és causa del  vianant","Autobús","Dona","Passatger",92,"Ferit lleu",4585335.3,427603.24
"4032",5,25,701629,"0006U0006U","Divendres",2015,"Gener",16,6,"No és causa del  vianant","Motocicleta","Dona","Conductor",31,"Ferit lleu",4584928.93,427155.18
"4034",5,25,701438,"0004X0004X","Dissabte",2015,"Juny",20,10,"No és causa del  vianant","Todo terreno","Dona","Passatger",52,"Ferit lleu",4585657.64,427687.75
"4035",5,27,143904,"0232 0232","Divendres",2015,"Maig",22,6,"Desobeir el senyal del semàfor","Motocicleta","Dona","Vianant",14,"Ferit lleu",4584346.39,428914.51
"4036",5,25,80203,"0019 0019","Diumenge",2015,"Febrer",15,2,"No és causa del  vianant","Motocicleta","Dona","Conductor",38,"Ferit lleu",4584030.81,427868.07
"4038",5,27,219700,"0002 0002","Dilluns",2015,"Agost",24,10,"No és causa del  vianant","Ciclomotor","Dona","Conductor",27,"Ferit lleu",4584287.79,429012.17
"4040",5,25,223606,"0515 0515","Dijous",2015,"Abril",23,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",53,"Ferit lleu",4584128.71,427944.85
"4044",5,25,302203,"0091 0091","Dimecres",2015,"Octubre",7,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",22,"Ferit lleu",4584397.07,427830.48
"4047",5,27,271904,"0039 0039","Divendres",2015,"Juny",19,6,"No és causa del  vianant","Ciclomotor","Dona","Conductor",49,"Ferit lleu",4584413.33,428525.53
"4048",5,27,146709,"0034 0036","Dijous",2015,"Juny",4,3,"No és causa del  vianant","Autobús","Dona","Passatger",33,"Ferit lleu",4584174.67,428629.07
"4050",5,27,32700,"0454 0454","Dimarts",2015,"Gener",27,10,"No és causa del  vianant","Turismo","Dona","Vianant",92,"Ferit lleu",4584752.28,428009.8
"4055",5,27,143904,"0195 0197","Dimecres",2015,"Novembre",25,5,"No és causa del  vianant","Turismo","Dona","Passatger",18,"Ferit lleu",4584294.02,428381.76
"4056",5,27,143904,"0203 0203","Dimecres",2015,"Octubre",28,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",43,"Ferit lleu",4584322.19,428426.49
"4057",5,27,279600,"0187 0189","Diumenge",2015,"Maig",10,8,"No és causa del  vianant","Turismo","Dona","Passatger",28,"Ferit lleu",4585003.39,428359.41
"4059",5,27,93409,"0008 0010","Dimarts",2015,"Setembre",22,4,"No és causa del  vianant","Autobús","Dona","Passatger",73,"Ferit lleu",4585070.9,428167.87
"4064",5,22,700059,"000400000","Diumenge",2015,"Setembre",13,12,"No és causa del  vianant","Motocicleta","Dona","Conductor",42,"Ferit lleu",4585957.17,425536.95
"4068",5,22,335654,"0100 0100","Divendres",2015,"Febrer",6,3,"No és causa del  vianant","Bicicleta","Dona","Conductor",39,"Ferit lleu",4586443.74,426494.69
"4070",5,22,335701,"0003 0003","Dissabte",2015,"Setembre",5,9,"No és causa del  vianant","Autobús","Dona","Passatger",36,"Ferit lleu",4586137.02,426450.67
"4072",6,28,33509,"0058 0058","Dijous",2015,"Agost",13,7,"No és causa del  vianant","Turismo","Dona","Passatger",54,"Ferit lleu",4584664.55,428867.81
"4073",6,28,33509,"0058 0058","Dijous",2015,"Agost",13,7,"No és causa del  vianant","Turismo","Dona","Passatger",25,"Ferit lleu",4584664.55,428867.81
"4076",6,28,158107,"0147 0147","Dimarts",2015,"Febrer",3,1,"No és causa del  vianant","Ciclomotor","Dona","Conductor",21,"Ferit lleu",4585211.23,428458.32
"4077",6,28,158107,"0168 0168","Dimecres",2015,"Abril",1,3,"No és causa del  vianant","Turismo","Dona","Conductor",30,"Ferit lleu",4585335.39,428479.81
"4078",6,28,158107,"0186 0186","Dimecres",2015,"Agost",19,6,"No és causa del  vianant","Motocicleta","Dona","Passatger",60,"Ferit lleu",4585424.26,428438.73
"4079",6,28,279600,"0104 0104","Diumenge",2015,"Octubre",4,12,"No és causa del  vianant","Ciclomotor","Dona","Passatger",19,"Ferit lleu",4584947.05,428678.34
"4080",6,28,220903,"0002 0002B","Dilluns",2015,"Setembre",21,10,"No és causa del  vianant","Motocicleta","Dona","Conductor",52,"Ferit lleu",4585359.51,428859.94
"4086",6,28,353703,"0041 0053","Dimarts",2015,"Juliol",21,7,"No és causa del  vianant","Turismo","Dona","Conductor",40,"Ferit lleu",4586035.94,427650.92
"4092",6,28,352507,"0029 0029","Divendres",2015,"Desembre",18,9,"No és causa del  vianant","Turismo","Dona","Passatger",53,"Ferit lleu",4585665.76,428080.25
"4093",6,30,304800,"0000 0000","Dimecres",2015,"Maig",13,1,"No és causa del  vianant","Furgoneta","Dona","Vianant",77,"Ferit lleu",4584935.85,429414.79
"4094",6,30,299200,"0004 0004","Dijous",2015,"Octubre",15,3,"No és causa del  vianant","Ciclomotor","Dona","Conductor",28,"Ferit lleu",4584880.92,429243.35
"4096",6,30,299200,"0020 0020","Dijous",2015,"Maig",21,1,"No és causa del  vianant","Motocicleta","Dona","Conductor",26,"Ferit lleu",4584913.41,429325.07
"4097",6,30,229908,"0002 0002","Dijous",2015,"Abril",23,5,"No és causa del  vianant","Motocicleta","Dona","Conductor",43,"Ferit lleu",4584612.09,429102.42
"4099",6,30,66100,"0047 0047","Dimarts",2015,"Desembre",22,7,"No és causa del  vianant","Turismo","Dona","Conductor",32,"Ferit lleu",4584838.15,429651.58
"4101",6,31,356803,"0189 0195","Dilluns",2015,"Juny",15,8,"No és causa del  vianant","Turismo","Dona","Passatger",46,"Ferit lleu",4584622.35,429262.14
"4102",6,30,340406,"0170 0170","Dimarts",2015,"Abril",7,9,"No és causa del  vianant","Motocicleta","Dona","Vianant",28,"Ferit lleu",4584808.8,429604.86
"4104",6,30,344000,"0066 0070","Dilluns",2015,"Setembre",21,8,"No és causa del  vianant","Turismo","Dona","Passatger",74,"Ferit lleu",4584816.7,429552.92
"4105",6,30,162501,"0009 0009","Dilluns",2015,"Maig",25,9,"No és causa del  vianant","Motocicleta","Dona","Conductor",45,"Ferit lleu",4584877.4,429518.48
"4107",6,31,310802,"0143 0143","Dilluns",2015,"Gener",19,8,"No és causa del  vianant","Motocicleta","Dona","Vianant",57,"Ferit lleu",4584717.04,429652.84
"4110",6,30,312207,"9999 9999","Divendres",2015,"Agost",7,9,"No és causa del  vianant","Motocicleta","Dona","Conductor",50,"Ferit lleu",4585225.35,429990.4
"4111",6,31,22900,"0019 0019","Dissabte",2015,"Setembre",12,12,"No és causa del  vianant","Autobús","Dona","Vianant",68,"Ferit lleu",4584655.07,429806.45
"4113",6,31,282401,"0069 0069","Dissabte",2015,"Setembre",12,7,"No és causa del  vianant","Motocicleta","Dona","Conductor",41,"Ferit lleu",4583551.55,429422.07
"4116",6,31,103400,"0009 0011","Diumenge",2015,"Març",29,4,"No és causa del  vianant","Motocicleta","Dona","Passatger",24,"Ferit lleu",4583438.24,429547.48
"4117",6,31,103400,"0017 0017","Dimecres",2015,"Octubre",14,7,"Creuar per fora pas de vianants","Turismo","Dona","Passatger",57,"Ferit lleu",4583419.45,429524.17
"4121",6,31,148205,"0002 0002","Divendres",2015,"Desembre",4,1,"No és causa del  vianant","Autobús","Dona","Passatger",73,"Ferit lleu",4583506.68,429704.25
"4122",6,31,148205,"0002 0002","Divendres",2015,"Desembre",4,1,"No és causa del  vianant","Autobús","Dona","Passatger",71,"Ferit lleu",4583506.68,429704.25
"4123",6,31,206403,"0241 0241","Dilluns",2015,"Juny",8,3,"No és causa del  vianant","Motocicleta","Dona","Conductor",18,"Ferit lleu",4584323.38,429096.37
"4125",6,31,67806,"0025 0025","Dilluns",2015,"Octubre",19,4,"No és causa del  vianant","Motocicleta","Dona","Conductor",52,"Ferit lleu",4584060.39,429066.49
