"","Codi.districte","Codi.barri","Codi.carrer","Num.postal.caption","Descripció.dia.setmana","NK.Any","Nom.mes","Dia.de.mes","Hora.de.dia","Descripció.causa.vianant","Desc..Tipus.vehicle.implicat","Descripció.sexe","Descripció.tipus.persona","Edat","Descripció.victimització","Coordenada.UTM..Y.","Coordenada.UTM..X."
"5930",10,64,226400,"0297 0297","Dimecres",2015,"Juny",17,10,"No és causa del  vianant","Ciclomotor","Home","Conductor",21,"Ferit lleu",4585406.65,432102.18
"5931",10,64,134801,"0208 0208","Dimarts",2015,"Octubre",13,7,"Desobeir el senyal del semàfor","Motocicleta","Dona","Vianant",65,"Ferit lleu",4585420.58,431779.16
"5932",10,64,161407,"0336 0336","Dissabte",2015,"Febrer",21,9,"No és causa del  vianant","Autobús","Dona","Passatger",78,"Ferit lleu",4585555.86,431913.65
"5933",10,64,226400,"0343 0343","Divendres",2015,"Juny",5,9,"No és causa del  vianant","Turismo","Home","Conductor",32,"Ferit lleu",4585565.44,431946.45
"5934",10,64,95506,"0032 0034","Divendres",2015,"Juliol",17,8,"No és causa del  vianant","Bicicleta","Dona","Vianant",15,"Ferit lleu",4585260.16,431530.84
"5935",10,64,95506,"0044 0046","Divendres",2015,"Octubre",2,1,"No és causa del  vianant","Ciclomotor","Home","Conductor",34,"Ferit lleu",4585288.13,431502.43
"5936",10,64,194406,"0029 0031","Dilluns",2015,"Abril",20,6,"No és causa del  vianant","Motocicleta","Dona","Vianant",32,"Ferit lleu",4585336.24,431615.03
"5937",10,64,297001,"0272 0274","Dimarts",2015,"Setembre",29,11,"No és causa del  vianant","Turismo","Home","Conductor",29,"Ferit lleu",4585145.28,431315.37
"5938",10,64,90502,"0673 0673","Divendres",2015,"Juny",26,2,"No és causa del  vianant","Ciclomotor","Home","Conductor",48,"Ferit lleu",4584962.11,431474.34
"5939",10,64,161101,"0377 0377","Divendres",2015,"Octubre",16,4,"No és causa del  vianant","Motocicleta","Home","Conductor",36,"Ferit lleu",4585010.37,431378.26
"5940",10,64,297001,"0258 0260","Dissabte",2015,"Desembre",12,5,"Creuar per fora pas de vianants","Motocicleta","Home","Conductor",52,"Ferit lleu",4585067.59,431235.61
"5941",10,64,95506,"0007 0007","Dijous",2015,"Juliol",2,2,"No és causa del  vianant","Ciclomotor","Home","Conductor",38,"Ferit lleu",4585156.88,431604.3
"5942",10,64,161101,"0345 0345","Diumenge",2015,"Agost",16,12,"No és causa del  vianant","Taxi","Dona","Vianant",61,"Ferit lleu",4584870.28,431516.65
"5943",10,64,350308,"0567 0567","Dimecres",2015,"Desembre",9,11,"No és causa del  vianant","Motocicleta","Dona","Conductor",45,"Ferit lleu",4584575.49,431847.16
"5944",10,64,161101,"0281 0281","Dissabte",2015,"Octubre",3,4,"No és causa del  vianant","Motocicleta","Home","Conductor",30,"Ferit lleu",4584562.43,431814.65
"5945",10,64,191204,"0518 0518","Divendres",2015,"Octubre",23,9,"No és causa del  vianant","Motocicleta","Dona","Conductor",33,"Ferit lleu",4584558.04,431675.33
"5946",10,64,191204,"0518 0518","Dimarts",2015,"Agost",4,3,"No és causa del  vianant","Motocicleta","Dona","Conductor",35,"Ferit lleu",4584558.04,431675.33
"5947",10,64,191204,"0518 0518","Dissabte",2015,"Juny",13,10,"No és causa del  vianant","Motocicleta","Dona","Passatger",40,"Ferit lleu",4584558.04,431675.33
"5948",10,64,286300,"0060 0062","Dimarts",2015,"Gener",13,5,"Altres","Motocicleta","Home","Conductor",51,"Ferit lleu",4584765.38,431900.75
"5949",10,64,350308,"0615 0615","Dimecres",2015,"Març",18,12,"No és causa del  vianant","Taxi","Home","Passatger",38,"Ferit lleu",4584790.88,432069.78
"5950",10,64,161101,"0252 0252","Dimecres",2015,"Novembre",11,9,"No és causa del  vianant","Motocicleta","Home","Conductor",24,"Ferit lleu",4584485.96,431928.74
"5951",10,64,134801,"0098 0098","Dijous",2015,"Febrer",26,9,"No és causa del  vianant","Motocicleta","Home","Conductor",44,"Ferit lleu",4585075.78,431636.75
"5952",10,65,81603,"0184 0184","Dimecres",2015,"Juny",17,8,"No és causa del  vianant","Bicicleta","Home","Conductor",18,"Ferit lleu",4585066.5,432409.72
"5953",10,65,226400,"0289 0289","Dimecres",2015,"Juliol",8,6,"No és causa del  vianant","Furgoneta","Home","Conductor",49,"Ferit lleu",4585300.8,432206.32
"5954",10,65,153205,"0016 0016","Dimecres",2015,"Abril",8,7,"No és causa del  vianant","Motocicleta","Home","Conductor",26,"Ferit lleu",4585166.49,432690.49
"5955",10,64,209900,"0139 0139","Dimarts",2015,"Març",17,10,"No és causa del  vianant","Motocicleta","Home","Conductor",50,"Ferit lleu",4584830.37,432108.08
"5956",10,65,18505,"0631 0631","Dimecres",2015,"Abril",22,3,"No és causa del  vianant","Motocicleta","Dona","Conductor",36,"Ferit lleu",4584835.15,432296
"5957",10,65,81603,"0123 0127","Dijous",2015,"Juny",18,9,"No és causa del  vianant","Motocicleta","Home","Conductor",48,"Ferit lleu",4584882.43,432334.64
"5958",10,65,209900,"0156 0156","Dissabte",2015,"Desembre",26,7,"No és causa del  vianant","Motocicleta","Home","Conductor",48,"Ferit lleu",4584842.81,432161.11
"5959",10,65,169409,"0923 0929","Dimarts",2015,"Març",10,7,"No és causa del  vianant","Motocicleta","Dona","Conductor",31,"Ferit lleu",4584779.91,432784.22
"5960",10,64,209900,"0151B0151B","Divendres",2015,"Desembre",25,6,"No és causa del  vianant","Motocicleta","Home","Passatger",39,"Ferit lleu",4585012.86,432102.65
"5961",10,64,209900,"0151B0151B","Dissabte",2015,"Febrer",7,9,"No és causa del  vianant","Motocicleta","Home","Conductor",23,"Ferit lleu",4585012.86,432102.65
"5962",10,65,350308,"0636 0638","Dissabte",2015,"Setembre",19,9,"No és causa del  vianant","Autobús","Dona","Passatger",25,"Ferit lleu",4584944.41,432258.12
"5963",10,65,209900,"0180 0180","Dissabte",2015,"Juny",20,5,"No és causa del  vianant","Motocicleta","Dona","Conductor",29,"Ferit lleu",4585034.63,432170.24
"5964",10,65,115603,"0309 0311","Dimarts",2015,"Desembre",29,9,"No és causa del  vianant","Turismo","Dona","Passatger",12,"Ferit lleu",4585268.94,432612.39
"5965",10,65,350308,"0671 0671","Dimarts",2015,"Març",3,3,"No és causa del  vianant","Motocicleta","Home","Conductor",19,"Ferit lleu",4585102.37,432385.75
"5966",10,65,209900,"0094 0094","Divendres",2015,"Març",13,1,"No és causa del  vianant","Motocicleta","Dona","Vianant",14,"Ferit lleu",4584503.34,432156.23
"5967",10,65,209900,"0094 0094","Dijous",2015,"Febrer",26,8,"No és causa del  vianant","Ciclomotor","Home","Conductor",33,"Ferit lleu",4584503.34,432156.23
"5968",10,72,342503,"0263 0263","Dijous",2015,"Febrer",19,11,"No és causa del  vianant","Motocicleta","Home","Conductor",52,"Ferit lleu",4585765.1,433042.69
"5969",10,72,30409,"0185 0185","Dijous",2015,"Maig",28,4,"No és causa del  vianant","Turismo","Home","Conductor",57,"Ferit lleu",4585168.63,432892.77
"5970",10,72,267907,"0250 0250","Dimecres",2015,"Juliol",1,9,"No és causa del  vianant","Motocicleta","Home","Conductor",38,"Ferit lleu",4585507.93,432975.05
"5971",10,72,153205,"0029 0033","Dilluns",2015,"Novembre",9,9,"No és causa del  vianant","Turismo","Home","Passatger",34,"Ferit lleu",4585333.76,432801.94
"5972",10,72,153205,"0029 0033","Dijous",2015,"Març",26,1,"No és causa del  vianant","Turismo","Dona","Passatger",24,"Ferit lleu",4585333.76,432801.94
"5973",10,72,158504,"0032 0034","Divendres",2015,"Octubre",2,12,"No és causa del  vianant","Turismo","Dona","Passatger",36,"Ferit lleu",4585404.02,432727.65
"5974",10,72,158504,"0032 0034","Divendres",2015,"Octubre",2,12,"No és causa del  vianant","Turismo","Home","Conductor",39,"Ferit lleu",4585404.02,432727.65
"5975",10,72,158504,"0055 0055","Dilluns",2015,"Novembre",30,8,"No és causa del  vianant","Motocicleta","Dona","Passatger",65,"Ferit lleu",4585571.85,432865.1
"5976",10,65,89004,"0609 0609","Divendres",2015,"Juny",26,10,"No és causa del  vianant","Motocicleta","Home","Conductor",33,"Ferit lleu",4584343.27,431996.66
"5977",10,72,158504,"0071 0073","Dimecres",2015,"Novembre",4,8,"No és causa del  vianant","Motocicleta","Home","Conductor",29,"Ferit lleu",4585656.62,432954.35
"5978",10,72,158504,"0071 0073","Dijous",2015,"Setembre",17,8,"No és causa del  vianant","Motocicleta","Home","Conductor",26,"Ferit lleu",4585656.62,432954.35
"5979",10,65,105304,"0208 0208","Dimecres",2015,"Gener",7,2,"No és causa del  vianant","Motocicleta","Home","Conductor",58,"Ferit lleu",4584351.74,431862.24
"5980",10,65,146902,"0019 0019","Dimecres",2015,"Desembre",9,3,"No és causa del  vianant","Motocicleta","Home","Conductor",43,"Ferit lleu",4584181.5,432172.41
"5981",10,72,60807,"0029 0029","Dimarts",2015,"Juny",2,9,"No és causa del  vianant","Bicicleta","Home","Conductor",46,"Ferit lleu",4585862.62,433330.95
"5982",10,65,169409,"0823 0823","Dissabte",2015,"Febrer",21,1,"No és causa del  vianant","Motocicleta","Home","Conductor",35,"Ferit lleu",4584197.87,432229.7
"5983",10,65,169409,"0823 0823","Dilluns",2015,"Febrer",9,4,"No és causa del  vianant","Motocicleta","Home","Conductor",34,"Ferit lleu",4584197.87,432229.7
"5984",10,65,209900,"0068 0068","Dilluns",2015,"Abril",20,10,"No és causa del  vianant","Bicicleta","Home","Conductor",35,"Ferit lleu",4584227.04,432154.04
"5985",10,65,18505,"0588 0592","Dimarts",2015,"Desembre",15,4,"No és causa del  vianant","Motocicleta","Home","Conductor",43,"Ferit lleu",4584590.03,432090.51
"5986",10,73,158504,"0117 0117","Dimarts",2015,"Agost",4,11,"Desobeir el senyal del semàfor","Turismo","Dona","Vianant",44,"Ferit lleu",4585991.09,433289.42
"5987",10,73,60807,"0065 0065","Diumenge",2015,"Gener",25,12,"No és causa del  vianant","Turismo","Dona","Passatger",46,"Ferit lleu",4586257.06,433101.27
"5988",10,72,342503,"0197 0197","Divendres",2015,"Febrer",13,7,"No és causa del  vianant","Motocicleta","Dona","Conductor",56,"Ferit lleu",4585479.23,433345.89
"5989",10,73,318906,"0021 0021","Dijous",2015,"Juliol",16,2,"No és causa del  vianant","Turismo","Dona","Vianant",65,"Ferit lleu",4586300.83,433039.38
"5990",10,73,153205,"0110 0110","Dimarts",2015,"Juny",2,12,"No és causa del  vianant","Ciclomotor","Dona","Conductor",47,"Ferit lleu",4585872.64,433413.24
"5991",10,73,318906,"0026 0026","Dimarts",2015,"Juliol",7,8,"No és causa del  vianant","Turismo","Dona","Passatger",45,"Ferit lleu",4586544.65,433319.33
"5992",10,72,153205,"0106 0106","Divendres",2015,"Novembre",13,3,"No és causa del  vianant","Motocicleta","Dona","Conductor",31,"Ferit lleu",4585827.78,433367.4
"5993",10,73,150852,"0030A0030A","Divendres",2015,"Desembre",25,3,"No és causa del  vianant","Turismo","Dona","Passatger",56,"Ferit lleu",4586314.62,433876.02
"5994",10,70,701278,"0280X0280X","Dilluns",2015,"Octubre",19,10,"No és causa del  vianant","Turismo","Home","Conductor",28,"Ferit lleu",4584886.94,434861.82
"5995",10,73,266405,"0184 0186","Divendres",2015,"Febrer",20,12,"No és causa del  vianant","Motocicleta","Home","Conductor",34,"Ferit lleu",4586089.06,433743.37
"5996",10,70,701449,"0013X0013X","Dissabte",2015,"Juny",6,12,"No és causa del  vianant","Tranvía o tren","Dona","Passatger",68,"Ferit lleu",4585158.54,434982.66
"5997",10,73,266405,"0192 0194","Dimarts",2015,"Maig",19,8,"No és causa del  vianant","Turismo","Home","Passatger",8,"Ferit lleu",4586135.96,433697.47
"5998",10,70,266405,"0040 0040","Diumenge",2015,"Abril",26,5,"No és causa del  vianant","Motocicleta","Dona","Conductor",22,"Ferit lleu",4585265.5,434546.65
"5999",10,70,94300,"0219 0223","Dissabte",2015,"Juliol",18,12,"No és causa del  vianant","Motocicleta","Dona","Conductor",21,"Ferit lleu",4585412.4,434277.7
"6000",10,70,41100,"0002 0002","Dilluns",2015,"Agost",10,10,"No és causa del  vianant","Motocicleta","Dona","Passatger",51,"Ferit lleu",4585745.94,434092.09
"6001",10,70,195409,"0108 0110","Dilluns",2015,"Novembre",9,11,"No és causa del  vianant","Ciclomotor","Home","Conductor",26,"Ferit lleu",4585373.55,434227.88
"6002",10,70,701414,"020840000","Divendres",2015,"Gener",16,8,"No és causa del  vianant","Motocicleta","Home","Conductor",32,"Ferit lleu",4585877.1,434007.45
"6003",10,70,701414,"020850000","Divendres",2015,"Febrer",27,4,"No és causa del  vianant","Motocicleta","Dona","Conductor",26,"Ferit lleu",4585946.2,434078.33
"6004",10,71,249304,"0416 0416","Dilluns",2015,"Juliol",6,12,"No és causa del  vianant","Motocicleta","Home","Conductor",36,"Ferit lleu",4585020.79,433646.61
"6005",10,71,249304,"0416 0416","Dilluns",2015,"Febrer",9,2,"No és causa del  vianant","Taxi","Home","Conductor",62,"Ferit lleu",4585020.79,433646.61
"6006",10,71,249304,"0416 0416","Dilluns",2015,"Febrer",9,2,"No és causa del  vianant","Turismo","Home","Passatger",18,"Ferit lleu",4585020.79,433646.61
"6008",10,71,322608,"0107 0107","Divendres",2015,"Febrer",13,10,"No és causa del  vianant","Turismo","Home","Conductor",18,"Ferit lleu",4584936.43,433690.03
"6009",10,71,253902,"0273 0273","Dimecres",2015,"Juliol",22,6,"No és causa del  vianant","Motocicleta","Dona","Conductor",42,"Ferit lleu",4585345.22,433622.74
"6010",10,71,253902,"0082 0082","Dimecres",2015,"Abril",8,4,"No és causa del  vianant","Motocicleta","Dona","Conductor",39,"Ferit lleu",4584584.1,432905.83
"6011",10,71,701414,"020780000","Divendres",2015,"Desembre",25,1,"No és causa del  vianant","Turismo","Home","Conductor",38,"Ferit lleu",4585460.09,433580.94
"6012",10,71,200600,"0083B0083B","Dilluns",2015,"Febrer",9,6,"No és causa del  vianant","Motocicleta","Home","Conductor",39,"Ferit lleu",4584725.23,433384.47
"6013",10,71,701414,"020740000","Divendres",2015,"Abril",17,6,"No és causa del  vianant","Turismo","Home","Conductor",39,"Ferit lleu",4585179.69,433295.33
"6014",10,71,701414,"020750000","Diumenge",2015,"Agost",30,3,"No és causa del  vianant","Turismo","Home","Vianant",31,"Ferit lleu",4585249.15,433366.47
"6015",10,71,701414,"020750000","Dimecres",2015,"Agost",5,8,"No és causa del  vianant","Ciclomotor","Dona","Passatger",23,"Ferit lleu",4585249.15,433366.47
"6016",10,71,249304,"0511 0511","Divendres",2015,"Febrer",13,9,"No és causa del  vianant","Motocicleta","Dona","Conductor",31,"Ferit lleu",4585684.9,434031.79
"6017",10,71,701414,"020660000","Divendres",2015,"Juliol",3,11,"No és causa del  vianant","Motocicleta","Home","Conductor",24,"Ferit lleu",4584620.76,432719.59
"6018",10,71,115603,"0192 0192","Divendres",2015,"Octubre",16,9,"No és causa del  vianant","Motocicleta","Home","Conductor",44,"Ferit lleu",4584789.08,433117.08
"6019",10,71,115603,"0201 0201","Dijous",2015,"Novembre",12,12,"No és causa del  vianant","Ciclomotor","Dona","Conductor",33,"Ferit lleu",4584771.43,433092.38
"6020",10,71,115603,"0202 0206","Dimecres",2015,"Setembre",2,7,"No és causa del  vianant","Autobús","Home","Passatger",72,"Ferit lleu",4584854.79,433049.96
"6021",10,71,322608,"0134 0136","Divendres",2015,"Juny",12,9,"No és causa del  vianant","Turismo","Dona","Conductor",49,"Ferit lleu",4585154.09,433508.22
"6022",10,71,115603,"0151X0151X","Divendres",2015,"Setembre",4,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",52,"Ferit lleu",4584494.1,433383.68
"6023",10,71,115603,"0151X0151X","Divendres",2015,"Octubre",9,11,"No és causa del  vianant","Bicicleta","Dona","Vianant",37,"Ferit lleu",4584494.1,433383.68
"6024",10,71,115603,"0151X0151X","Dilluns",2015,"Abril",20,3,"No és causa del  vianant","Motocicleta","Home","Conductor",41,"Ferit lleu",4584494.1,433383.68
"6025",10,71,249304,"0288X0288X","Dissabte",2015,"Juny",27,5,"No és causa del  vianant","Ciclomotor","Dona","Passatger",23,"Ferit lleu",4584432.53,433309.2
"6026",10,71,701414,"020700000","Dissabte",2015,"Octubre",24,9,"No és causa del  vianant","Bicicleta","Home","Conductor",55,"Ferit lleu",4584901.86,433010.8
"6027",10,71,701414,"020700000","Dimarts",2015,"Desembre",8,4,"No és causa del  vianant","Motocicleta","Home","Conductor",26,"Ferit greu",4584901.86,433010.8
"6028",10,71,701414,"020700000","Divendres",2015,"Setembre",18,9,"No és causa del  vianant","Turismo","Dona","Passatger",29,"Ferit lleu",4584901.86,433010.8
"6029",10,68,186703,"0164X0164X","Dissabte",2015,"Juliol",11,6,"No és causa del  vianant","Motocicleta","Home","Conductor",44,"Ferit greu",4583631.01,433272.98
"6030",10,68,186703,"0164X0164X","Dissabte",2015,"Juliol",11,6,"No és causa del  vianant","Camión <= 3,5 Tm","Home","Conductor",60,"Ferit greu",4583631.01,433272.98
"6031",10,68,700662,"0097 0097","Dimarts",2015,"Juliol",7,5,"No és causa del  vianant","Taxi","Home","Conductor",60,"Ferit lleu",4582953.45,433480.42
"6032",10,68,242906,"0150 0150","Dilluns",2015,"Desembre",28,6,"No és causa del  vianant","Turismo","Home","Conductor",19,"Ferit lleu",4583544.5,432789.85
"6033",10,68,700654,"0064 0064","Dimecres",2015,"Novembre",25,1,"No és causa del  vianant","Furgoneta","Home","Passatger",21,"Ferit lleu",4583040.05,433685.58
"6034",10,68,270901,"0099 0099","Dimecres",2015,"Abril",22,9,"No és causa del  vianant","Motocicleta","Home","Conductor",44,"Ferit lleu",4583470.34,432863.34
"6035",10,71,701414,"020830000","Dimarts",2015,"Desembre",22,10,"No és causa del  vianant","Ciclomotor","Home","Conductor",40,"Ferit lleu",4585808.01,433936.57
"6036",10,71,701414,"020830000","Dimecres",2015,"Febrer",4,12,"No és causa del  vianant","Turismo","Home","Conductor",42,"Ferit lleu",4585808.01,433936.57
"6037",10,71,701414,"020830000","Dimecres",2015,"Febrer",4,12,"No és causa del  vianant","Turismo","Home","Conductor",34,"Ferit lleu",4585808.01,433936.57
"6038",10,68,332000,"0001 0001","Dijous",2015,"Gener",1,5,"No és causa del  vianant","Turismo","Home","Passatger",27,"Ferit lleu",4583113.74,433292.17
"6039",10,68,110009,"0161 0161","Dijous",2015,"Març",19,5,"No és causa del  vianant","Motocicleta","Home","Conductor",28,"Ferit lleu",4583504.99,433291.11
"6040",10,68,42306,"0108 0108","Dimarts",2015,"Octubre",27,8,"No és causa del  vianant","Ciclomotor","Dona","Conductor",32,"Ferit lleu",4584333.15,433191.04
"6041",10,68,249304,"0168 0168","Divendres",2015,"Setembre",11,6,"No és causa del  vianant","Turismo","Dona","Passatger",51,"Ferit lleu",4583940.14,433016.73
"6042",10,68,701265,"000750000","Dilluns",2015,"Juliol",27,5,"No és causa del  vianant","Ciclomotor","Home","Conductor",28,"Ferit lleu",4583174.38,433776.65
"6043",10,68,701266,"000740000","Dimarts",2015,"Octubre",13,7,"No és causa del  vianant","Turismo","Dona","Passatger",28,"Ferit lleu",4583265.73,433827.82
"6044",10,68,701266,"000790000","Dimecres",2015,"Agost",26,1,"No és causa del  vianant","Turismo","Dona","Passatger",60,"Ferit lleu",4582905.96,433473.3
"6045",10,68,701266,"0023S0000","Dimarts",2015,"Gener",20,8,"No és causa del  vianant","Motocicleta","Home","Conductor",41,"Ferit lleu",4583199.54,433777.75
"6046",10,68,186703,"0205 0205","Divendres",2015,"Febrer",6,11,"No és causa del  vianant","Ciclomotor","Dona","Conductor",31,"Ferit lleu",4583880.01,433484.01
"6047",10,68,330107,"0155X0155X","Dilluns",2015,"Juliol",6,2,"No és causa del  vianant","Bicicleta","Home","Conductor",14,"Ferit lleu",4584241.29,432893.58
"6048",10,68,186703,"0188 0188","Dimecres",2015,"Novembre",18,5,"No és causa del  vianant","Furgoneta","Home","Vianant",53,"Ferit lleu",4583760.71,433394.03
"6049",10,68,270901,"0219 0219","Dimarts",2015,"Desembre",29,8,"No és causa del  vianant","Ciclomotor","Dona","Conductor",20,"Ferit lleu",4584083.01,433488.92
"6050",10,69,30409,"0090X0090X","Divendres",2015,"Juliol",24,1,"No és causa del  vianant","Bicicleta","Home","Conductor",67,"Ferit lleu",4584463.9,433629
"6051",10,69,30409,"0098X0098X","Dimecres",2015,"Maig",13,11,"No és causa del  vianant","Taxi","Home","Conductor",39,"Ferit lleu",4584514.79,433571.61
"6052",10,69,128106,"0073 0073","Dijous",2015,"Març",19,7,"No és causa del  vianant","Turismo","Home","Passatger",52,"Ferit lleu",4584427.39,433813.84
"6053",10,69,144601,"0059 0059","Diumenge",2015,"Desembre",27,6,"No és causa del  vianant","Tranvía o tren","Home","Conductor",37,"Ferit lleu",4584620.05,433984.39
"6054",10,69,322608,"0046X0046X","Dijous",2015,"Octubre",1,6,"No és causa del  vianant","Turismo","Home","Conductor",40,"Ferit lleu",4584678.27,433980.76
"6055",10,69,144601,"0091 0091","Dimarts",2015,"Desembre",8,3,"No és causa del  vianant","Turismo","Dona","Passatger",22,"Ferit lleu",4584516.89,433663.98
"6056",10,68,115603,"0078 0078","Dijous",2015,"Novembre",12,3,"Altres","Turismo","Dona","Vianant",30,"Ferit lleu",4584184.45,433705.7
"6057",10,68,115603,"0097 0097","Dimarts",2015,"Novembre",3,8,"No és causa del  vianant","Turismo","Home","Conductor",29,"Ferit lleu",4584237.45,433623.01
"6058",10,68,701265,"000720000","Dimecres",2015,"Juny",3,9,"No és causa del  vianant","Motocicleta","Dona","Passatger",20,"Ferit lleu",4583426.64,433944.5
"6059",10,68,242906,"0339 0339","Dimecres",2015,"Octubre",7,6,"No és causa del  vianant","Motocicleta","Home","Conductor",26,"Ferit lleu",4584409.66,433634.45
"6060",10,68,249304,"0241X0241X","Divendres",2015,"Novembre",27,3,"No és causa del  vianant","Motocicleta","Home","Conductor",57,"Ferit lleu",4584420.5,433275.59
"6061",10,69,701265,"000600000","Dimarts",2015,"Juny",16,2,"No és causa del  vianant","Turismo","Dona","Passatger",54,"Ferit lleu",4584321.79,434743.24
"6062",10,69,701265,"000620000","Divendres",2015,"Agost",28,3,"No és causa del  vianant","Motocicleta","Home","Conductor",32,"Ferit lleu",4584179.69,434599.95
"6063",10,69,701266,"000590000","Dijous",2015,"Setembre",17,8,"No és causa del  vianant","Turismo","Home","Passatger",47,"Ferit lleu",4584402.67,434803.19
"6064",10,69,701266,"000590000","Dissabte",2015,"Juny",27,1,"No és causa del  vianant","Turismo","Home","Conductor",32,"Ferit lleu",4584402.67,434803.19
"6065",10,69,701266,"000590000","Diumenge",2015,"Juliol",12,1,"No és causa del  vianant","Turismo","Home","Conductor",22,"Ferit lleu",4584402.67,434803.19
"6066",10,69,701266,"000590000","Dimarts",2015,"Juny",16,2,"No és causa del  vianant","Motocicleta","Dona","Vianant",54,"Ferit lleu",4584402.67,434803.19
"6067",10,69,701266,"000600000","Dijous",2015,"Març",5,9,"No és causa del  vianant","Motocicleta","Home","Conductor",41,"Ferit lleu",4584332.53,434731.89
"6068",10,66,30500,"0097B0097B","Dimecres",2015,"Octubre",21,11,"No és causa del  vianant","Ciclomotor","Dona","Conductor",25,"Ferit lleu",4583584.75,432765.18
"6069",10,69,700654,"0073 0073","Divendres",2015,"Octubre",30,4,"No és causa del  vianant","Turismo","Home","Conductor",44,"Ferit lleu",4583651.99,434085.88
"6070",10,69,700892,"0001 0001","Divendres",2015,"Maig",8,4,"No és causa del  vianant","Motocicleta","Home","Conductor",33,"Ferit lleu",4583644.72,433927.3
"6071",10,69,701265,"000700000","Diumenge",2015,"Abril",19,5,"No és causa del  vianant","Turismo","Dona","Passatger",6,"Ferit lleu",4583605.76,434034.68
"6072",10,69,701266,"000640000","Dimecres",2015,"Abril",1,10,"No és causa del  vianant","Turismo","Dona","Passatger",34,"Ferit lleu",4584049.57,434443.92
"6073",10,69,701266,"000650000","Divendres",2015,"Novembre",13,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",26,"Ferit lleu",4583978.79,434371.96
"6074",10,69,701266,"000650000","Divendres",2015,"Agost",21,1,"No és causa del  vianant","Turismo","Home","Conductor",29,"Ferit lleu",4583978.79,434371.96
"6075",10,69,701266,"000690000","Diumenge",2015,"Juny",7,9,"No és causa del  vianant","Motocicleta","Home","Conductor",42,"Ferit lleu",4583693.96,434085.96
"6076",10,66,144601,"0210 0218","Dilluns",2015,"Desembre",21,9,"No és causa del  vianant","Ciclomotor","Dona","Conductor",29,"Ferit lleu",4584220.81,432570.08
"6077",10,69,143609,"0033X0033X","Diumenge",2015,"Agost",30,8,"No és causa del  vianant","Turismo","Dona","Conductor",36,"Ferit lleu",4584703.67,434468.29
"6078",10,66,144601,"0280X0280X","Divendres",2015,"Juny",12,10,"No és causa del  vianant","Turismo","Home","Conductor",41,"Ferit lleu",4584136.26,432302.59
"6079",10,66,146902,"0038X0038X","Dimecres",2015,"Gener",28,2,"No és causa del  vianant","Taxi","Dona","Passatger",47,"Ferit lleu",4584005.27,432226.2
"6080",10,66,270901,"0030 0030","Divendres",2015,"Gener",16,2,"No és causa del  vianant","Motocicleta","Dona","Conductor",22,"Ferit lleu",4582867.51,432262.81
"6081",10,66,209900,"0024 0024","Divendres",2015,"Agost",28,2,"No és causa del  vianant","Turismo","Home","Conductor",35,"Ferit lleu",4583008.63,432142.4
"6082",10,66,368008,"0019 0023","Dimarts",2015,"Març",31,3,"No és causa del  vianant","Motocicleta","Home","Conductor",23,"Ferit lleu",4582848.58,431988.93
"6083",10,66,4908,"0086 0086","Dilluns",2015,"Juliol",27,4,"No és causa del  vianant","Turismo","Home","Conductor",21,"Ferit lleu",4583415.99,432597.75
"6084",10,66,4908,"0056 0056","Divendres",2015,"Juny",26,10,"No és causa del  vianant","Turismo","Dona","Vianant",75,"Ferit lleu",4583225.63,432785.71
"6085",10,66,270901,"0067 0067","Dimecres",2015,"Febrer",25,11,"No és causa del  vianant","Bicicleta","Dona","Conductor",22,"Ferit lleu",4583286.41,432679.27
"6086",10,66,11200,"0118 0118","Divendres",2015,"Juliol",24,5,"No és causa del  vianant","Motocicleta","Dona","Vianant",19,"Ferit lleu",4583401.77,432443.97
"6087",10,66,311703,"0015X0015X","Dimecres",2015,"Febrer",11,2,"No és causa del  vianant","Motocicleta","Home","Conductor",26,"Ferit lleu",4583407.86,432225.16
"6088",10,66,271100,"0033I0033I","Dijous",2015,"Juny",25,4,"No és causa del  vianant","Motocicleta","Home","Conductor",23,"Ferit lleu",4582722.78,432039.67
"6089",10,66,186703,"0051 0055","Diumenge",2015,"Juliol",5,1,"No és causa del  vianant","Turismo","Dona","Passatger",47,"Ferit lleu",4583005.71,432565.15
"6090",10,66,209900,"0062 0062","Diumenge",2015,"Agost",30,3,"No és causa del  vianant","Turismo","Dona","Passatger",24,"Ferit lleu",4583759,432144.1
"6091",10,66,209900,"0062 0062","Dimecres",2015,"Febrer",18,1,"No és causa del  vianant","Motocicleta","Home","Conductor",41,"Ferit lleu",4583759,432144.1
"6092",10,66,311703,"0172 0172","Dimecres",2015,"Juny",3,7,"No és causa del  vianant","Motocicleta","Dona","Conductor",35,"Ferit lleu",4584020.63,432891.72
"6093",10,66,369204,"0070 0070","Dimecres",2015,"Juliol",15,12,"No és causa del  vianant","Motocicleta","Home","Conductor",52,"Ferit lleu",4583167.18,432447.67
"6095",10,66,330107,"0071 0071","Dissabte",2015,"Gener",10,1,"No és causa del  vianant","Motocicleta","Home","Conductor",49,"Ferit lleu",4583886.19,432530.01
"6096",10,66,242906,"0120 0120","Dijous",2015,"Desembre",24,1,"No és causa del  vianant","Autobús","Home","Passatger",0,"Ferit lleu",4583303.03,432536.7
